id,title,descripción,slug,proposer,created,clasification,nro_supports
451,Regulación de la venta de animales de compañía por parte de particulares,"Mi propuesta es crear y legalizar un marco normativo (Ley o decreto), que  avale y garantice derechos sociales de chilenos,para  tener  acceso justo a viviendas dignas ,que tengan un título propietario definitivo  y eliminar toda clase de  endeudamiento (hipotecas y otros), para que cada ciudadano, sea poseedor de su vivienda y no pierda en ningún momento, su titularidad de bienes raíces (propiedad.)
Además, implementaria  estructura politico-social, destinada a otorgar servicios básicos (Agua,luz,gas, calefont o termo, ycalidad de material residencial, etc),  y también vedaria cualquier abuso de cobro por fallo de estos servicios  y erradicación de todo nivel de deuda.)
Mi propuesta es un financiamiento-planificación economica-soxialeconomica-social  redistributiva equitativa para todos los ciudadanos, en el sentido que todos los recursos se utilicen para  entrega de viviendas.",regulacion-de-la-venta-de-animales-de-compania-por,FundacionArca,2017-11-02T12:44:58.782598Z,asistencia,19
450,Eliminación de la categoría de Animales potencialmente peligrosos,"Mi propuesta es implementación de una planificación economica-social, ámbito en que los recursos deben ser distribuidos equitativamente y  eticamente, para la plena garantizacion de Derechos sociales inclusivos y equitativos para todos.
Además, crearía un proyecto de Ley o decreto, que regulara y 
dictaminara  estructuras programáticas, destinadas a beneficiar directamente a seres en situación de vulnerabilidad social y sancionaria toda clase de cohecho,colusion e incumplimiento a esta Ley.
También desplegaria un equipo de profesionales (Asistentes sociales, y asesores entre otros),destinados en prestar servicios a todas las personas vulnerables socialmente de   manera gratuita y originaria una red de enlace entre diversas instituciones que acogieron sus demandas y contribuyeron a una solución concreta, sólida y digna para ellos.
También generaría oportunidades y programas  de inserción social en diversos ámbitos y resguardaria totalmente sus derechos sociales. ( Vivienda,servicios básicos,  sueldos dignos,justos y erradicarla toda clase de deuda para ellos.)",eliminacion-de-la-categoria-de-animales-potencialm,FundacionArca,2017-11-02T12:44:17.694295Z,asistencia,13
449,Modificación de la situación de los perros asilvestrados,"Mi propuesta es la administración jurídica de un Proyecto de Ley, propuesto  por la Comunidad Judia de Chile, destinada a combatir toda clase de antisemitismo e incitación al odio, en virtud de defensa de nobles principios democraticas , para erradicar toda clase de antisemitismo, judeofobia, odio y división. 
También propongo destacar a Ariel Bohorodzaner, (Fundador y ex-Presidente de Federación de Estudiantes Judios de Chile), por su notable liderazgo por un Chile y mundo más humanitario.  
También se requiere implementar en establecimientos educacionales normas que penalizan toda clase de agresión, discriminación, odio y boicot hacia alumnos o cuerpo docente, requiriendo introducir un sistema educacional basado en tolerancia y respeto.",modificacion-de-la-situacion-de-los-perros-asilves,FundacionArca,2017-11-02T12:43:13.727698Z,asistencia,13
448,Modificación de la normativa de zoológicos,"Mi propuesta es la administración jurídica de un Proyecto de Ley, propuesto  por la Comunidad Judia de Chile, destinada a combatir toda clase de antisemitismo e incitación al odio, en virtud de defensa de nobles principios democraticas , para erradicar toda clase de antisemitismo, judeofobia, odio y división. 
También propongo destacar a Ariel Bohorodzaner, (Fundador y ex-Presidente de Federación de Estudiantes Judios de Chile), por su notable liderazgo por un Chile y mundo más humanitario.  
También se requiere implementar en establecimientos educacionales normas que penalizan toda clase de agresión, discriminación, odio y boicot hacia alumnos o cuerpo docente, requiriendo introducir un sistema educacional basado en tolerancia y respeto.",modificacion-de-la-normativa-de-zoologicos,FundacionArca,2017-11-02T12:42:35.983194Z,asistencia,15
447,Prohibición del uso de animales en el circo,"Mi propuesta es la aplicación de administración jurídica que tipifique antisemitismo,toda clase de incitación al odio como delito y sea penalizada .
Además,propongo  condecorar a Ariel Bohorodzaner (ex-fundador y Ex -Presidente de  Federacion de Estudiantes Judios de Chile),como notable y valioso líder humanitario.",prohibicion-del-uso-de-animales-en-el-circo,FundacionArca,2017-11-02T12:41:27.345321Z,asistencia,62
446,Prohibición de la experimentación en animales para fines cosmetológicos,"Mi propuesta es promulgar un decreto (o proyecto ), de ley que en su marco normativo,  penalice toda clase de femicidio y toda clase de violencia hacia mujeres.
Además, crearía un organismo,destinado a la defensa de mujer y con un equipo especializado en diversas áreas (Jurídico, psicológico,social,recursos y derechos humanos, economia ,equidad de género,terapeutas y asistencia social), con detetminado fin de otorgar colaboración a mujeres ,víctimas de femicidio y toda clase de violencia.
También propongo una ley que sancione toda clase de acoso sexual y callejero, tipificandolo como delito  y crearía  un reglamento jurídico que sancionara penalizara y prohibiera todo estereotipo de acoso sexual,Callejero y femenino en todo establecimiento educativo o  espacio público que ocurriera.
Implementará instancias que nos expusiera y entrega Moralejas,sobre la importancia de denunciar y erradicar todo estilo de violencia hacia género femenino.(Asambleas,talleres,
Charlas,conferencias y seminarios entre otros.)",prohibicion-de-la-experimentacion-en-animales-para,FundacionArca,2017-11-02T12:40:27.821035Z,asistencia,27
445,Creación de un Centro de Rescate de Animales,"Mi propuesta es promulgar un marco normativo -jurídico (Decreto de Ley, que garantice la inclusión de personas con diversidad en todo ámbito (social, cultura,social,académico,laboral y educacional), erradicando toda clase de discriminación o exclusión,
Implementando un sistema educativo inclusivista ,en que alumnos con múltiples capacidades compartan con otros compañeros y de esta manera, fortalecer la tolerancia,respeto y equidad.
Además, crearía un organismo (Ministerio de la inclusión ), destinado a proteger y velar por derechos humanos de entes con diversidad de capacidades.
Además,eliminaría los conceptos denigrativos ""enfermo"","" Mongolico"", "" tarado mental"" o "" raro""y los reemplazaria por ""seres humanos con pluralidad de capacidades"",en el lenguaje psico-social y ampliaría oportunidades integracionista de ellos,contribuyendo a su pleno ,normal desarrollo e integracion todo aspecto.
También, propongo la creación de espacios educativos y comunitarios , en que se fomente y desarrolle el talento o habilidad de  Seres con diversas capacidades,al nivel equitativo de otras personas y  concretari material dialéctico con un programa curricular educativo, enfocado en sus capacidades y educación integral.",creacion-de-un-centro-de-rescate-de-animales,FundacionArca,2017-11-02T12:39:20.701348Z,asistencia,19
444,Modificación civil del status del animal no humano,"Mi propuesta es que debido a que las personas con discapacidad (fisica, mental,etc) tienen màs dificultades , hay que crear una ley que obligue a establecimientos educacionales, públicos y en las calles y veredas a tener una mejor infraestructura , tambien la teniencia obligatoria en cualquier lugar público incluyendo establecimientos educacionales varios ascensores por si uno está en mantención haya más de uno de repuesto ya que las escaleras tanto mecanicas o normales son un peligro para una persona en silla de ruedas o con bastones o con otro tipo de aparato de desplazamiento y también en ese momento se convierte en un peligro para la persona en ese momento",modificacion-civil-del-status-del-animal-no-humano,FundacionArca,2017-11-02T12:38:31.301837Z,asistencia,20
443,Reconocimiento Constitucional - Compromiso con los animales y su sentiencia,"Mi propuesta es que se incluya e implemente la lengua mapudungun (mapuche), en todos los establecimientos educacionales y en el sistema curricular.   
También, propongo la inclusión de cuerpo docente mapuche e instancias participativas -comunitarias ( Concejos,asambleas,
Talleres,debates o conferencias ), con el fin humanista -social , de fomentar un espíritu unitario entre mapuches ,ciudadanos  y nutrirnos de  cultura de pueblos originarios.",reconocimiento-constitucional-compromiso-con-los-a,FundacionArca,2017-11-02T12:37:11.590402Z,asistencia,33
442,"En una sociedad donde las drogas están menos estigmatizadas, los usuarios con problemas de toxicomanía tendrán menos dificultades en buscar ayuda que en una sociedad donde se percibe al consumidor como a un delincuente.","Mi propuesta es un decreto-proyecto de Ley, que elimine y erradique todo sistema de endeudamiento (incluyendo al Cae), de jóvenes en la Educación
Superior,implementando una estructura politica-social que garantice equidad educacional para todos,y con una planificación economica-social con una distribución equitativa  y real , vale decir, que los recursos sean distribuidos a este objetivo y con una política -social que cubra, y garantice beneficios para toda la juventud.
Además, fomentará  y potenciaria participación ciudadana, creando instancias donde las demandas juveniles  fuesen acogidas ,escuchadas y analizadas 
(Comisión educativa, Asambleas, debates,foros y charlas ,entre otros.)
También, propongo la incorporación del ámbito humanismo en educación, instancia en que se prepondera y potenciaria valores humanos en los jóvenes.",en-una-sociedad-donde-las-drogas-estan-menos-estig,Sol,2017-11-02T12:33:19.770597Z,salud,3
441,Financiamiento universitario con devolución,"Modificación de la ley 17.235 que establezca sanciones al no pago del impuesto territorial y determine plazos y fechas efectivas para la cancelación de la deuda acumulada hasta la fecha por las diversas entidades que han faltado a la ley. 
Dotación de facultades legales a los municipios frente al cobro y pago de los impuestos señalados.",financiamiento-universitario-con-devolucion,mario,2017-11-02T12:19:55.287672Z,educacion,0
440,Eliminar los beneficios tributarios que solo benefician al gran empresariado monopolista,"Modificar el articulo 74º de la ley 20.500 , donde expresa el carácter ""consultivo"" y se establezca su carácter ""vinculante"" quedando así:
...""Los Órganos de la administración del Estado, deberán establecer consejos de la sociedad civil, de carácter VINCULANTE, que estarán conformados de manera diversa, representativa y pluralista por integrantes de asociaciones sin fines de lucro que tengan relación con la competencia del órgano respectivo...""",eliminar-los-beneficios-tributarios-que-solo-benef,BorisMellajChurrasco,2017-11-02T08:14:39.633203Z,economia,3
439,eliminacion de monopolios y la fomentacion de la pequeña y mediana industria,"Modificar el sistema de protección al denunciante que es funcionario público contenido en el estatuto administrativo, y crear una ley que proteja e incentivos al denunciante y víctima de corrupción, que incluye el respectivo fortalecimiento de la Unidad de Anticorrupción del Ministerio Público, así como de otras instituciones que tiene rol persecutor o fiscalizador.",eliminacion-de-monopolios-y-la-fomentacion-de-la-p,BorisMellajChurrasco,2017-11-02T07:41:45.559865Z,economia,3
438,Igualdad de cobertura de enfermedades psicológicas y psiquiátricas respecto de las demás,"Modificar la Constitución, incluyendo como garantía constitucional en el art. Nº 19 al derecho de acceso a la información pública, y modificar la Ley Nº. 20.285 (Ley de Transparencia y Acceso a la Información), entre otros, otorgándole potestad fiscalizadora y sancionadora al Consejo para la Transparencia, modificando la forma de elección de su consejo directivo, modernizando lo referente a la Transparencia Activa (TA), e incluyendo como obligados de transparencia plena a partidos políticos, gremios empresariales, sindicatos, universidades, y en general a cualquier organismo que reciba financiamiento público, o que cumpla una función pública.",igualdad-de-cobertura-de-enfermedades-psicologicas,FranciscaSandoval,2017-11-02T02:44:31.464817Z,salud,16
437,Aumentar las penalizaciones contra delincuentes,"Modificar la cotización a un sistema tripartito entre trabajador, empleador y Estado",aumentar-las-penalizaciones-contra-delincuentes,JoakoLewis,2017-11-02T02:17:49.124109Z,proteccion_y_familia,179
436,Mejora la educación culturizando a los niños,"Modificar la ley para que los municipios puedan comprar agua tratada a menor precio que el agua potable. Si requiere subsidio, que se haga. Agilizar el proyecto de reutilización de aguas grises entrampada hace ya más de un año. Limitar las fronteras agrícolas en las regionesw con déficit de aguas.",mejora-la-educacion-culturizando-a-los-ninos,JoakoLewis,2017-11-02T02:17:49.114956Z,educacion_y_trabajo,90
435,Reajuste de salarios y pensiones millonarias,"Modificar la LOCM N° 18.695 para que integre la gestión del riesgo, que consiste en un Plan de trabajo del tipo comunitario, que reconozca el territorio, sus actores y sus recursos para hacer frente a los riesgos latentes, considerando las fases pre, durante y post desastre; es por eso que se propone el carácter vinculante de la participación de la comunidad en la construcción y planificación del Plan de Gestión del Riesgo Comunal. Además, la normativa debería explicitar los procedimientos, deberes y funciones del municipio en este tema.",reajuste-de-salarios-y-pensiones-millonarias,JoakoLewis,2017-11-02T02:17:49.106416Z,politica,127
433,Tener Senadores y Diputados Altamente Calificados y Rigurosamente Seleccionados,"Modificar la regulación aplicable a  matrimonios y uniones de hecho y a la disolución efectuada por medio de nulidad, separación o divorcio, incluyéndose expresamente dentro de las materias a regularse, del destino de los animales de compañía. Deberá para estos efectos, considerarse el interés de los miembros de la familia y el bienestar del animal, debiendo establecerse de ser necesario, sistemas de distribución de los tiempos de disfrute y convivencia, implementándose un sistema flexible de custodia compartida para animales. Deberán ser igualmente relevantes en la determinación de este sistema, las necesidades de convivencia de los miembros humanos de la familia como del animal en cuestión, debiendo incorporase la asistencia de un médico veterinario que asista en la discusión. De igual manera, se deberán tomar en consideración tanto quién el animal, como quién haya ejercido de cuidado del mismo.

Para el caso de los grupos humanos que no se configuren como matrimonios o uniones de hecho, se deberá crear la figura del “Acuerdo de custodia de animal de compañía”, en virtud del cual, una o más personas acuerden compartir obligaciones y atribuciones emanadas del derecho de propiedad.",tener-senadores-y-diputados-altamente-calificados-,lordthiryan,2017-11-02T01:02:06.827263Z,democracia,6
432,Educación humanística y con acceso equitativo para Chile.,"Movidos x Chile, iniciativa de la Comunidad de Organizaciones Solidarias, propone trabajar en equipo en etapas pre-crsis, desde las OSC que dan respuesta a la emergencia, conociendo las fortalezas y expertis entre unas y otras, de manera de coordinarnos para una próxima catástrofe. Abrir diálogos con el Estado (autoridades centrales y locales) para estar alineados a su respuesta y ponernos al servicio de su trabajo. Invitar a las empresas y a la ciudadanía a ayudar informados con información actualizada y fidedigna a través de movidosxchile.cl y a hacernos responsables de nuestra solidaridad. Y por último, y en ningún caso, pasar a llevar los liderazgos locales, sino ir en apoyo de ellos y no como protagonistas.",educacion-humanistica-y-con-acceso-equitativo-para,Francisca,2017-11-02T00:29:03.161081Z,educacion,1
431,Tu opinion importa,"Muchos de los deportistas no cuentan con los recursos económicos necesarios para que se desarrollen en la disciplina que practican,  un papel importante que  puede realizar un cambio  fundamental es el Estado, el cual debe entregar más recursos, que no exista   la burocracia cuando los deportistas soliciten ayuda, que se realicen más y mejores legislaciones,  las cuales beneficien a los deportistas,difundir todo lo que estos realizan, para que se les de más importancia  y también  incentivar para que empresas privadas realicen aportes.",tu-opinion-importa,Arlettearavena,2017-11-01T23:02:14.705775Z,democracia,7
430,No al aborto,"Necesitamos parlamentarios especialmente sensibilizados con el paradigma del Estado Abierto, sus pilares y las implicancias que tiene para el buen gobierno y la construcción de relaciones de confianza en la sociedad. Para esto buscamos que quienes estén postulando a ocupar un cargo de representación se comprometan a promover activamente los pilares de la transparencia, la colaboración y la rendición de cuentas con un enfoque tecnológico y participativo, a través de acciones concretas en los procesos legislativos y la formulación de políticas públicas.",no-al-aborto,SoledadAurora,2017-11-01T21:35:09.465714Z,salud,64
429,inclucion a los discapacitados,"Nuestra propuesta consiste en que se legisle, promulgue y publique una Ley Nacional de Cambio Climático, con la principal finalidad de regular de manera comprensiva y transversal una materia que en Chile ha sido tratada jurídicamente de forma desmembrada y principalmente mediante planes y políticas, que no tienen fuerza obligatoria. 

Objetivos de la Ley

Como mínimo, la ley debiese contemplar los siguientes objetivos:

-Creación de un organismo autónomo. Su director ejecutivo debe ser elegido por alta dirección pública y por un cargo de seis años. Este organismo estaría a cargo de manejar la contingencia del cambio climático en el país, y coordinar transversalmente las herramientas necesarias con los demás organismos públicos.

-Creación de un fondo para mitigación y adaptación de cambio climático. Un fondo mediante el cual este organismo pueda financiar proyectos de gobernanza local de mitigación y adaptación del cambio climático, con énfasis en las soluciones locales de adaptación. Las medidas debieran estar enfocadas en la protección de los derechos humanos y en la adecuada gestión de desastres.",inclucion-a-los-discapacitados,SoledadAurora,2017-11-01T21:35:09.458717Z,diversidad,108
428,gratuidad para las universidades y colegios,"Nueva Ley de Extranjeria, acogida a las suegerencias de la OIM y la ONU, que promueva un enfoque de derechos para el fenómeno migratorio.

Proponemos crear un Servicio Nacional de Migración, junto con una ley que contemple las expectativas laborales de los migrantes, garantice un piso de derechos sociales y un techo de obligaciones.

Compartimos el derecho de la autoridad para generar estándares de admisibilidad migratoria, pero sugerimos eliminar la subjetividad y la discrecionalidad administrativa del ente contralor migratorio.",gratuidad-para-las-universidades-y-colegios,SoledadAurora,2017-11-01T21:35:09.451623Z,educacion_y_trabajo,177
427,No al maltrato en el sename,Nuevo sistema de Salud Publico,no-al-maltrato-en-el-sename,SoledadAurora,2017-11-01T21:35:09.443623Z,proteccion_y_familia,202
426,En contra del abuso de menores en instituciones del SENAME.,"Obligatoriedad de: al incribirse como candidatos,  presentar un curriculum para el conocimiento publico, un programa de accion y de compromisos con los ciudadanos. Debe incluir ademas su desempeño y cumplimiento en cargos anteriores.",en-contra-del-abuso-de-menores-en-instituciones-de,EnriqueGuaiquin,2017-11-01T21:05:57.469144Z,infancia,32
425,Descentralizar Chile en corto plazo,"Observatorio Social del Lenguaje Claro. Establecer un Observatorio autónomo compuesto por miembros de la sociedad civil para vigilar que el lenguaje empleado por la Administración, el Poder Legislativo y el Judicial sea claro y entendible para los ciudadanos. Este Observatorio deberá emitir un informe mensual.",descentralizar-chile-en-corto-plazo,NicolasMuiz,2017-11-01T19:04:35.489476Z,descentralizacion,12
424,Caracter Vinculante COSOSC,Ofrecer seguro médico básico a todo estudiante extranjero matriculado en una universidad acreditada por el estado Chileno.,caracter-vinculante-cososc,ColectivoVecinosxPatrimonio,2017-11-01T16:49:44.931907Z,participacion,3
423,Más leyes a favor de la comunidad LGBT,"Optimización de los recursos públicos
Transparencia
Devolver la confianza en los lideres a la ciudadanía",mas-leyes-a-favor-de-la-comunidad-lgbt,Catalina2801,2017-11-01T14:24:50.535280Z,diversidad,0
422,Más canchas de basquetbol y menos de futbol,"Optimizar el registro y sistematización de información de las personas con discapacidad:
a. Modernizando el registro y los sistemas de información 

b. Fortaleciendo el Registro Nacional de Discapacidad para que éste permita realizar un diagnóstico profundo de la situación y contexto de personas con discapacidad y determinar los desafíos de las políticas públicas para garantizar el goce efectivo de sus derechos. 

c. Recopilando y actualizando los datos y estadísticas acerca de personas con discapacidad sobre la base del modelo de derechos humanos, desglosados por edad, sexo, tipo de deficiencia, pertenencia étnica y localización geográfica, el cual incluya datos sobre tipo de residencia o institucionalización, casos por discriminación o por violencia en contra de estas personas. En el desarrollo de estos procesos se recomienda la consulta con organizaciones de personas con discapacidad.",mas-canchas-de-basquetbol-y-menos-de-futbol,FranchescaMolina,2017-11-01T13:58:55.290101Z,deporte,4
421,Ley Nacional de Farmacias Comunales,"Pagarle más a los profesores. Asi se requiere un puntaje más alto en la PSU para entrar a la universidad. Por lo cual, los profesores van a terminar siendo personas más cultas y estudiosas. Al tener estas características, los profesores seran mejores y la educación mejorara. También más gente va a querer estudiar pedagogía. Igualmente, las protestas de estudiantes y profesores van a parar ya que los estudiantes van a tener mejor educación y los profesores van a tener mejor sueldo. Yo creo que el estado puede conseguir la plata priorizando los impuestos para este proyecto. Yo creo que es mucho más importante gastar la plata de los impuestos en algo importante como la educación que en que la presidenta se gaste los impuestos en sus viajes. Por ejemplo, cuando se gasto 30 millones en ir a ver un partido de Brazil contra Chile.",ley-nacional-de-farmacias-comunales,KarlaMuozRamrez,2017-11-01T05:31:48.768951Z,salud,3
420,Mejorar la Educación,"Para cambiar esto se podría partir informando mejor a las personas, para que entiendan que también tienen posibilidades de salir adelante sin caer en la delincuencia, y dando charlas gratuitas sobre estos temas para mejorar el pensamiento de estas personas, centrándose lo más posible en los más pequeños para que desde niños tengan una mentalidad diferente. Luego que el gobierno ayude lo más posible a estos sectores de manera económica, centrándose en sus necesidades básicas. Y en el ámbito de seguridad de estas mismas personas aumentar la fuerza policial en estos sectores, y generando escuadrones especiales que se centren en el crimen organizado y el narcotráfico.

(propuesta elaborada por nuestros alumnos de segundo medio del liceo Andalien)",mejorar-la-educacion,Lily123,2017-11-01T02:28:57.248666Z,educacion,5
419,Apoyar para obtener una educación superior digna,"Para disminuir la LEO de manera efectiva y eficaz es necesario intervenir en las regiones donde hay una necesidad sentida más latente, atendiendo las necesidades específicas de cada región. Teniendo presente que el grupo de 15 a 64 años es donde hay una mayor concentración de personas esperando atención odontológica y que son el grupo con menor acceso a atención odontológica real - vital para el desarrollo de su vida familiar, social, cívica y laboral- creemos que los primeros esfuerzos para afrontar la alta LEO de nuestro país deben estar concentrados en este grupo, dentro de las 6 regiones donde la atención odontológica es más requerida y, posteriormente, sumar a este plan a la región metropolitana  para así abordar el 77% de la LEO nacional con enfoque en la demanda y la eficiencia de los recursos.

                                    Porque una sonrisa cambia una vida, pero muchas transforman un país.


●	Propuesta: Creación de programas odontológicos en comunas con mayor lista de espera odontológica dentro de la región de los Ríos, de Aysén, de Atacama, O’Higgins, del BíoBío y la Araucanía.

Desarrollo: En el marco de un programa comunal odontológico aumentar el número de sillas odontólogas, (un promedio de 4 por comuna) que permita traspasar, de forma permanente, las necesidades de atención secundaria más requerida desde los hospitales a los APS. De esta forma no solo se liberarán las LEO de estas regiones sino que también se instalaran la infraestructura para dar solución permanente. Además al pasar la atención odontológica secundaria a la primaria  generas fluidez en los tratamientos de las personas, para que estos puedan ser resolutivo, aumentas las capacidades de las APS y das un rol más protagónico en la salud preventiva general al odontólogo.

Justificación: Disminuir las listas de espera ha sido la meta de ya varios gobiernos, pero la deuda con la salud bucal sigue latente. Es necesario implementar programas focalizados atingentes a las necesidades de las comunidades donde esta demanda desatendida está más manifiesta. Con este enfoque no sólo se liberará la LEO sino que se creará una ruta de atención real y oportuna que permita dar atención a ese 70% de la población que hoy no tiene atención. Adicionalmente y además se debe mejorar la fiscalización de los servicios para evitar el abuso del sistema.",apoyar-para-obtener-una-educacion-superior-digna,AlineVeloso,2017-11-01T01:21:03.605878Z,educacion,1
418,Protección y política medioambiental,"Para erradicar toda clase de incitación al odio y anrisemitismo,se requiere administración jurídica que penalice  antisemitismo ,toda clase de incitación al odio sea tipificada como delito y sea penalizada.
Además,propongo reconocer a Ariel Bohorodzaner (ex-fundador y Presidente de Federacion de Estudiantes Judios de Chile), como un valioso lider humanitario y digno de ser condecorado en Chile.",proteccion-y-politica-medioambiental,Francisca,2017-11-01T00:19:13.958231Z,derechos,0
417,Ayudar ala jente,"Para evitar los altos costos de arriendo en Antofagasta y así prevenir que las familias lleguen a vivir en campamentos, sugerimos la creación de un mecanismo de fiscalización del mercado de arriendos, garantizando precios justos.",ayudar-ala-jente,LindaAmaya,2017-10-31T23:10:23.629843Z,salud,21
416,abajo lo privado y que lo público sea lo adecuado,"Para hacer frente a la brecha vemos oportunidades y dificultades. Si lo que realmente queremos es mejorar las oportunidades de aprendizaje, lo que necesitamos es generar medidas preventivas para que la brecha no se produzca y nivelar a los estudiantes que se encuentran más atrás.
>> En el sistema Educativo. Una primera arista en la que vemos oportunidades de intervención es el desempeño docente. Existe evidencia de que el resultado de los profesores en la Evaluación de Desempeño Docente afecta el rendimiento de los estudiantes (Manzi, 2008). El estudio de León (2008) demostró que el buen desempeño escolar se relaciona positivamente con el rendimiento de aquellos profesores que obtienen la categoría “Destacados” en la evaluación. Por tanto, aprovechando la contingencia de la recién promulgada ley N°20.903 que Crea el Sistema de Desarrollo Profesional Docente, proponemos la oportunidad de abordar la brecha a través del trabajo colaborativo y reflexivo de los profesores, además del perfeccionamiento continuo y las comunidades de aprendizaje, ya legislado por la ley citada. Nos referimos a la colaboración y coordinación entre los profesores y comunidad como actitud de colaborar con otros para posibilitar aprendizajes.
Para lo anterior es esencial un liderazgo directivo capaz de generar los procesos de trabajo colaborativo y aprendizaje entre docentes.
Además, debe considerarse la formación docente en las universidades, pues el ciclo de aprendizaje no finaliza hasta que toda esa experiencia colaborativa, reflexiva y de perfeccionamiento vuelva a la formación inicial de profesores, que permita que los nuevos profesores incorporen los aprendizajes y desafíos de la escuela.
Otra propuesta apunta a la articulación de apoyos externos a la escuela (políticas y programas que conviven con los establecimientos), para que sean focalizados y contextualizados según los desafíos que surgen a la hora de enfrentar la brecha. En Chile el Sistema de Aseguramiento de la Calidad orienta y fiscaliza a los establecimientos a través la Agencia de Calidad de la Educación y la Superintendencia de Educación, respectivamente.
Por otro lado, para igualar las oportunidades en contextos vulnerables, la ley de Subvención escolar Preferencial (SEP) y el
Programa de Integración Escolar (PIE) entregan más recursos para mejorar la educación de la población más desfavorecida. En la bajada de estas y otras políticas públicas nos jugamos el futuro de nuestros estudiantes, por lo que proponemos articular todos estos apoyos para que se traduzcan en acciones contextualizadas, planificadas y ejecutadas desde las comunidades de aprendizaje, y lideradas por el equipo directivo.
Si esta articulación y contextualización no se producen, existe el riesgo de que los programas no logren disminuir la brecha e incluso desvíen los esfuerzos.
Para que la articulación de los apoyos sea coherente con las distintas necesidades de los  establecimientos proponemos que los conocimientos y experiencia de la comunidad deben estar en el centro de las soluciones o propuestas de los equipos de apoyo. Se debe erradicar la concepción de que los docentes son replicadores de medidas prescriptivas, y verlos como generadores o investigadores capaces de desarrollar conocimiento para enfrentar conflictos particulares de su comunidad educativa (Richardson, 1994). Desafío mayor ante la publicación de las categorías de desempeño donde más de 154 mil estudiantes, asisten a establecimientos de desempeño insuficiente (Agencia de Calidad de la Educación, 2016b).
Para generar la contextualización y el empoderamiento de la comunidad educativa, proponemos su vinculación tanto a las condiciones internas de organización y liderazgo en las escuelas, como a los procesos de trabajo que se implementen, para generar habilidades y capacidades en los docentes y comunidad (Gonzalez & Bellei, 2013)",abajo-lo-privado-y-que-lo-publico-sea-lo-adecuado,johavice,2017-10-31T21:21:20.963399Z,educacion_y_trabajo,79
415,NUEVA LEY DE LICENCIAS MÉDICAS,"Para la ampliación de posibilidades de estudio para la persona con discapacidad, hay que tomar conciencia de la carencia de infraestructura adecuada en estas instituciones y tomar medidas cómo:
1. Deben haber instrucciones claras sobre cómo llegar a cada lugar de manera que las personas con problemas de audición no deban pedir indicaciones que podrian tener problemas para escuchar a causa de su condición.
2. Estas mismas señalizaciones deben estar traducidas al lenguaje de braille de manera que para una persona con problemas de visión sea más fácil llegar a dónde necesite o desee llegar.
3. Baños que cuenten con una barra, un mudador por si la persona con discapacidad necesita hacerse un procedimiento que se requiera estar acostado, un lavatorio a baja distancia y un espejo también a poca altura, y por último el interruptor de la luz a baja distancia para que la persona pueda prender y apagar la luz sin problema. El baño debe estar en condiciones higienicas diariamente y en las vacaciones designadas por la universidad o en algunos fines de semana, debe haber mantencion de esto
4.Un ascensor que tenga acceso a todos los pisos de la universidad, el cuál debe ser mantenido en vacaciones para que durante las jornadas escolares no presente ninguna descomposicion.
5. Rampas a todas las salas y rincones de las universidades a donde el ascensor no llegue y no cuente con otro medio de acceso. Las medidas de las rampas deben estar dentro de lo acordado según la ley.",nueva-ley-de-licencias-medicas,CSP,2017-10-31T16:02:16.959188Z,trabajo,14
414,Futuro Chileno,"Para los problemas medio ambientales queremos que se dediquen a crear un ambiente para disfrutar la naturaleza, también que se amplifiquen los programas de reciclaje para que disminuya la contaminación en nuestro país, que se cree una restricción de agua para utilizarla de una mejor manera y por ultimo queremos que se creen autos eléctricos ya que el aire está muy contaminado en las ciudades de nuestro país",futuro-chileno,Ddcossio,2017-10-31T12:47:29.946672Z,cultura,2
413,Una educación sin deudas,"Para mejorar la efectividad de los Consejos Asesores Regionales de Mayores (CARM)  proponemos las siguientes acciones:
1.	Avanzar, gradualmente, de un modelo consultivo a un modelo resolutivo, siguiendo el ejemplo de modelos de participación ciudadana implementados en Brasil (‘presupuesto participativo’) o Estados Unidos (‘review and comment procedure’).
2.	Generar las condiciones necesarias para que estas instancias funcionen efectivamente de forma autónoma al Gobierno, lo cual implica, entre otros aspectos, mayores recursos y una mayor autonomía en el manejo de los mismos.
3.	Velar por la adecuada representatividad de los miembros del Consejo.
4.	Otorgar cupos efectivos a instituciones u organizaciones regionales que trabajen con adultos mayores y que no necesariamente estén dirigidas por personas mayores.
5.	Capacitación constante y permanente a los miembros del Consejo en todas aquellas materias necesarias para asegurar una óptima discusión y decisión de las materias sometidas a su competencia.
6.	Mayor transparencia con respecto a las materias sometidas a discusión del Consejo, así como también, con respecto a la participación y decisión de los miembros del mismo.
7.	Si bien los Comités Regionales del Adulto Mayor son un excelente medio de participación de las personas mayores  en conjunto con los Seremis de  los ministerios más importantes, alcaldes y organizaciones de la sociedad civil que trabajan con personas mayores, es fundamental que haya  voluntad política por parte de las autoridades de gobierno de relevar su importancia y entregarles tareas concretas  a desarrollar. Hasta ahora su acción se aboca mayormente a hacer seguimiento del Fondo Nacional de Adulto Mayor y son insuficientes los SEREMI que participan personalmente en las reuniones.",una-educacion-sin-deudas,Javiera_Alexandra,2017-10-31T05:10:19.603289Z,educacion,1
